arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
256.0,0.9123376623376622,0.925183348964885,0.5556818181818182,0.6266479752678733,0.5714365790158942
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
256.0,0.8137987012987011,0.7981163573920427,0.5340909090909091,0.4826668927565612,0.5548466024078182
