arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
255.0,0.8477272727272727,0.8685818085229187,0.5170454545454545,0.5785947395071844,0.5222789325702032
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
255.0,0.8075757575757575,0.8010872653103269,0.48636363636363633,0.4601625635874516,0.48896654872596695
