arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
95.0,0.9153679653679653,0.9292457795944497,0.5318181818181819,0.6216132654155557,0.5312120720881078
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
95.0,0.7371753246753248,0.7188320416408847,0.5181818181818182,0.4881317266557668,0.49118230130770785
