arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
207.0,0.8278679653679654,0.8542946818190319,0.5545454545454545,0.625585361071748,0.5397511871667361
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
207.0,0.7847402597402598,0.7499178261597941,0.5,0.44862759294485743,0.5121879845219823
