arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
100.0,0.8562229437229439,0.8811931708446573,0.509090909090909,0.6104619389891166,0.5116018786628809
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
100.0,0.8558982683982681,0.8506364443488098,0.5295454545454547,0.5008445046791205,0.5267630113673556
