arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
100.0,0.8596861471861472,0.8832390990759006,0.5306818181818183,0.613165634118173,0.5392284127739622
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
100.0,0.881547619047619,0.8755404052775937,0.4954545454545455,0.4649405702181969,0.5083379120942368
