arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
880.0,0.9109848484848487,0.9266058618629558,0.5227272727272728,0.6404010099369937,0.4914925487451022
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
880.0,0.7709415584415585,0.7658614256828407,0.47613636363636364,0.4507019924853363,0.4935545600876389
