arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
114.0,0.8701839826839827,0.8917279012681326,0.55,0.6384118251565557,0.530668828420904
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
114.0,0.8543831168831169,0.8493330924844661,0.5068181818181817,0.5006169624649197,0.5168862120229007
