arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
95.0,0.8627705627705627,0.88652075366727,0.5431818181818181,0.6362756202649054,0.551968974464332
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
95.0,0.7401515151515151,0.7299819855306936,0.4886363636363637,0.46618083674916555,0.5108767574991966
