arousal
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
100.0,0.7927489177489179,0.821643613849103,0.4920454545454546,0.5684220661516358,0.4878450983129783
valence
feature_size, train_acc, train_f1, val_acc, val_f1, val_roc
100.0,0.8061688311688312,0.7954478083692845,0.4897727272727273,0.44961719414068907,0.4875222915146637
